co_ibge,co_cnes,endereco_completo,no_logradouro,nu_endereco,no_bairro,co_cep,municipio,uf,lat,long
261160,4155831,"AV CAXANGA, 2831, IPUTINGA, Recife, PE, 50731005",AV CAXANGA,2831,IPUTINGA,50731005,Recife,PE,-8.0447333,-34.9320923
261160,4157184,"ROD BR CENTO E UM, 485, CURADO, Recife, PE, 50790640",ROD BR CENTO E UM,485,CURADO,50790640,Recife,PE,-8.0786052861,-34.9852752686
261160,4157885,"R JOSE DE SA CARNEIRO, 60, ENCRUZILHADA, Recife, PE, 52021200",R JOSE DE SA CARNEIRO,60,ENCRUZILHADA,52021200,Recife,PE,-8.0380576849,-34.8901212215
261160,4158016,"R SAO MIGUEL, 176, AFOGADOS, Recife, PE, 50850000",R SAO MIGUEL,176,AFOGADOS,50850000,Recife,PE,-8.0801579,-34.908524
261160,4159527,"R RIBEIRO DE BRITO, 830, BOA VIAGEM, Recife, PE, 51021310",R RIBEIRO DE BRITO,830,BOA VIAGEM,51021310,Recife,PE,-8.1226922,-34.9042627438
261160,4161882,"R JOAO CARDOSO AIRES, 835, BOA VIAGEM, Recife, PE, 51130300",R JOAO CARDOSO AIRES,835,BOA VIAGEM,51130300,Recife,PE,-8.1407659,-34.9122757
261160,4162145,"AV FERNANDO SIMOES BARBOSA, 22, BOA VIAGEM, Recife, PE, 51020390",AV FERNANDO SIMOES BARBOSA,22,BOA VIAGEM,51020390,Recife,PE,-8.1175702,-34.9014168
261160,4165578,"RUA HERMOGENES DE MORAIS, 317, MADALENA, Recife, PE, 50610160",RUA HERMOGENES DE MORAIS,317,MADALENA,50610160,Recife,PE,-8.055092,-34.9080678
261160,4165586,"R VIS DO LIVRAMENTO, 233, PAISSANDU, Recife, PE, 52010055",R VIS DO LIVRAMENTO,233,PAISSANDU,52010055,Recife,PE,-8.063988647,-34.8985862732
261160,4165640,"AV AGAMENON MAGALHAES, 4760, PAISSANDU, Recife, PE, 52010075",AV AGAMENON MAGALHAES,4760,PAISSANDU,52010075,Recife,PE,-8.0692365,-35.1932369
261160,4165691,"AV GENERAL SAN MARTIN, 2340, SAN MARTIN, Recife, PE, 50761000",AV GENERAL SAN MARTIN,2340,SAN MARTIN,50761000,Recife,PE,-8.071898,-34.9291864
261160,4166531,"AV CAXANGA, 2200, CORDEIRO, Recife, PE, 50711000",AV CAXANGA,2200,CORDEIRO,50711000,Recife,PE,-8.04523175,-34.9258660809
261160,4168496,"FREI MATIAS TEVIS, 280, ILHA DO LEITE, Recife, PE, 50070465",FREI MATIAS TEVIS,280,ILHA DO LEITE,50070465,Recife,PE,-8.0638574,-34.8959312
261160,4174178,"R OLIVEIRA GOES, 123, POCO, Recife, PE, 52061340",R OLIVEIRA GOES,123,POCO,52061340,Recife,PE,-8.0374315,-34.9199905
261160,4174194,"AVENIDA VISCONDE DE SUASSUNA, 658, SANTO AMARO, Recife, PE, 50050540",AVENIDA VISCONDE DE SUASSUNA,658,SANTO AMARO,50050540,Recife,PE,-8.017177,-34.8742617
261160,4174267,"PC MIGUEL DE CERVANTES, 60, ILHA DO LEITE, Recife, PE, 50070525",PC MIGUEL DE CERVANTES,60,ILHA DO LEITE,50070525,Recife,PE,-8.06652465,-34.8938381955
261160,4175093,"AV VISCONDE DE ALBUQUERQUE, 776, MADALENA, Recife, PE, 50610090",AV VISCONDE DE ALBUQUERQUE,776,MADALENA,50610090,Recife,PE,-8.0513414,-34.9064984
261160,4175115,"RUA DA BAIXA VERDE, 409, DERBY, Recife, PE, 52010250",RUA DA BAIXA VERDE,409,DERBY,52010250,Recife,PE,-8.0552069,-34.8993223
261160,4175255,"AV ENGENHEIRO DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV ENGENHEIRO DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.0956647,-34.8861119
261160,4175697,"R CAPITAO JOSE DA LUZ, 115, COELHOS, Recife, PE, 50070540",R CAPITAO JOSE DA LUZ,115,COELHOS,50070540,Recife,PE,-8.06699355,-34.8928463305
261160,4182278,"RUA MAJOR CODECEIRA, 78, SANTO AMARO, Recife, PE, 50100070",RUA MAJOR CODECEIRA,78,SANTO AMARO,50100070,Recife,PE,-8.0487324,-34.8890881513
261160,4182332,"AV DOUTOR JOSE RUFINO, 1897, BARRO, Recife, PE, 50780300",AV DOUTOR JOSE RUFINO,1897,BARRO,50780300,Recife,PE,-8.0901615,-34.954363
261160,4182421,"AV CONSELHEIRO AGUIAR, 1748, BOA VIAGEM, Recife, PE, 51111010",AV CONSELHEIRO AGUIAR,1748,BOA VIAGEM,51111010,Recife,PE,-8.1054747,-34.8890035
261160,4182480,"AV JOAO DE BARROS, 791, BOA VISTA, Recife, PE, 50050180",AV JOAO DE BARROS,791,BOA VISTA,50050180,Recife,PE,-8.0476244,-34.8900972347
261160,4182502,"RUA JOSEPH TURTON, 239, TAMARINEIRA, Recife, PE, 52051110",RUA JOSEPH TURTON,239,TAMARINEIRA,52051110,Recife,PE,-8.0294985,-34.9042139
261160,4182537,"RUA SENADOR ALBERTO PASQUALINI, 44, JARDIM SAO PAULO, Recife, PE, 50781745",RUA SENADOR ALBERTO PASQUALINI,44,JARDIM SAO PAULO,50781745,Recife,PE,-8.0813821,-34.937503
261160,4182561,"RUA RIBEIRO DE BRITO, 830, BOA VIAGEM, Recife, PE, 51021310",RUA RIBEIRO DE BRITO,830,BOA VIAGEM,51021310,Recife,PE,-8.1227226,-34.9042431
261160,4182626,"AV ENGENHEIRO DOMINGOS FERREIRA, 2391, BOA VIAGEM, Recife, PE, 51011050",AV ENGENHEIRO DOMINGOS FERREIRA,2391,BOA VIAGEM,51011050,Recife,PE,-8.1116063,-34.8924867
261160,4182669,"RUA DONA BENVINDA DE FARIAS, 465, BOA VIAGEM, Recife, PE, 51020140",RUA DONA BENVINDA DE FARIAS,465,BOA VIAGEM,51020140,Recife,PE,-8.1101571,-34.8932537
261160,4182804,"R RIBEIRO DE BRITO, 830, BOA VIAGEM, Recife, PE, 51021310",R RIBEIRO DE BRITO,830,BOA VIAGEM,51021310,Recife,PE,-8.1227226,-34.9042431
261160,4185099,"R PAISSANDU, 112, BOA VISTA, Recife, PE, 50070205",R PAISSANDU,112,BOA VISTA,50070205,Recife,PE,-8.0595273,-34.8953557009
261160,4186222,"R CONS PORTELA, 162, GRACAS, Recife, PE, 52020212",R CONS PORTELA,162,GRACAS,52020212,Recife,PE,-8.0433734,-34.8958331923
261160,4186303,"AV CONSELHEIRO AGUIAR, S/N, PINA, Recife, PE, 51011031",AV CONSELHEIRO AGUIAR,S/N,PINA,51011031,Recife,PE,-8.1141184,-34.8933999
261160,4186931,"AV CAXANGA, 205, MADALENA, Recife, PE, 50720000",AV CAXANGA,205,MADALENA,50720000,Recife,PE,-8.05698566,-34.9113652
261160,4187563,"RUA CARDEAL, 308, GRACAS, Recife, PE, 52011240",RUA CARDEAL,308,GRACAS,52011240,Recife,PE,-8.1000035,-34.9795756
261160,4188829,"RUA DAS CREOULAS, 186, GRACAS, Recife, PE, 52011270",RUA DAS CREOULAS,186,GRACAS,52011270,Recife,PE,-8.0517464,-34.899125
261160,4189728,"RUA PADRE CARAPUCEIRO, 752, BOA VIAGEM, Recife, PE, 51020280",RUA PADRE CARAPUCEIRO,752,BOA VIAGEM,51020280,Recife,PE,-8.1175024,-34.900879
261160,4190963,"AV GOVERNADOR AGAMENON MAGALHAES, 4760, PAISSANDU, Recife, PE, 52010075",AV GOVERNADOR AGAMENON MAGALHAES,4760,PAISSANDU,52010075,Recife,PE,-8.0643958,-34.8981573051
261160,4191137,"EUA AMOBIO MARQUES, 253, SANTO AMARO, Recife, PE, 50100130",EUA AMOBIO MARQUES,253,SANTO AMARO,50100130,Recife,PE,-8.054,-34.881
261160,4195892,"AV DOIS RIOS, 733, IBURA, Recife, PE, 51230000",AV DOIS RIOS,733,IBURA,51230000,Recife,PE,-8.1098224,-34.9361562
261160,4195981,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0826565,-34.894845
261160,4201426,"RUA SEN JOSE HENRIQUE, 231, ILHA DO LEITE, Recife, PE, 50070460",RUA SEN JOSE HENRIQUE,231,ILHA DO LEITE,50070460,Recife,PE,-8.0663681359,-34.8938655853
261160,4208587,"RUA SOLEDADE, 369, BOA VISTA, Recife, PE, 50070040",RUA SOLEDADE,369,BOA VISTA,50070040,Recife,PE,-8.2247066,-34.931674
261160,4208595,"RUA SENADOR JOSE HENRIQUE, 231, ILHA DO LEITE, Recife, PE, 50070460",RUA SENADOR JOSE HENRIQUE,231,ILHA DO LEITE,50070460,Recife,PE,-8.0652098,-34.8957272
261160,4208609,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 50100060",AV REPUBLICA DO LIBANO,251,PINA,50100060,Recife,PE,-8.085326,-34.8896511
261160,4208617,"RUA BUENOS AIRES, 128, ESPINHEIRO, Recife, PE, 50100060",RUA BUENOS AIRES,128,ESPINHEIRO,50100060,Recife,PE,-8.0486268,-34.8929756
261160,4208633,"RUA SENADOR JOSE HENRIQUE, 141, ILHA DO LEITE, Recife, PE, 50070460",RUA SENADOR JOSE HENRIQUE,141,ILHA DO LEITE,50070460,Recife,PE,-8.06572855,-34.8951405439
261160,4208641,"R ERNESTO DE PAULA SANTOS, 1172, BOA VIAGEM, Recife, PE, 51021330",R ERNESTO DE PAULA SANTOS,1172,BOA VIAGEM,51021330,Recife,PE,-8.1239938,-34.9061561
261160,4208668,"R ERNESTO DE PAULA SANTOS, 1172, BOA VIAGEM, Recife, PE, 51021330",R ERNESTO DE PAULA SANTOS,1172,BOA VIAGEM,51021330,Recife,PE,-8.1239938,-34.9061561
261160,4208676,"AV VISCONDE DE ALBUQUERQUE, 776, MADALENA, Recife, PE, 50610090",AV VISCONDE DE ALBUQUERQUE,776,MADALENA,50610090,Recife,PE,-8.0513414,-34.9064984
261160,4208684,"R ERNESTO DE PAULA SANTOS, 1172, BOA VIAGEM, Recife, PE, 51021330",R ERNESTO DE PAULA SANTOS,1172,BOA VIAGEM,51021330,Recife,PE,-8.1239938,-34.9061561
261160,4208692,"R ERNESTO DE PAULA SANTOS, 1172, BOA VIAGEM, Recife, PE, 51021330",R ERNESTO DE PAULA SANTOS,1172,BOA VIAGEM,51021330,Recife,PE,-8.1239938,-34.9061561
261160,4208706,"AV RUI BARBOSA, 1087, GRACAS, Recife, PE, 52050000",AV RUI BARBOSA,1087,GRACAS,52050000,Recife,PE,-8.0436356,-34.9024658848
261160,4211162,"R VASCO DA GAMA, 492, VASCO DA GAMA, Recife, PE, 52081005",R VASCO DA GAMA,492,VASCO DA GAMA,52081005,Recife,PE,-7.5634446,-35.0049558
261160,4211529,"AV RECIFE, 2879, IPSEP, Recife, PE, 51350670",AV RECIFE,2879,IPSEP,51350670,Recife,PE,-8.1129417,-34.9260789214
261160,4218485,"RUA DO CHACON, 274, POCO, Recife, PE, 52061400",RUA DO CHACON,274,POCO,52061400,Recife,PE,-8.038869,-34.9197623
261160,4218779,"AV GUARARAPES, 131, SANTO ANTONIO, Recife, PE, 50010000",AV GUARARAPES,131,SANTO ANTONIO,50010000,Recife,PE,-8.0637232,-34.8790400089
261160,4218949,"AV BEBERIBE, 2031, AGUA FRIA, Recife, PE, 51130000",AV BEBERIBE,2031,AGUA FRIA,51130000,Recife,PE,-8.0033039,-34.8974621
261160,4219724,"JEAN EMILE FAVRE, 750, IPSEP, Recife, PE, 51190450",JEAN EMILE FAVRE,750,IPSEP,51190450,Recife,PE,-8.1085086,-34.916954
261160,4221826,"AV GUARARAPES, 111, SANTO ANTONIO, Recife, PE, 50010000",AV GUARARAPES,111,SANTO ANTONIO,50010000,Recife,PE,-8.0638476,-34.8788284
261160,4223055,"R SANTANNA, 267, SANTANA, Recife, PE, 52060460",R SANTANNA,267,SANTANA,52060460,Recife,PE,-8.0413815,-34.9150591
261160,4227034,"ESTRADA DO ENCANTAMENTO, 846, CASA AMARELA, Recife, PE, 52060210",ESTRADA DO ENCANTAMENTO,846,CASA AMARELA,52060210,Recife,PE,-8.0309717955,-34.9181127548
261160,4230213,"RUA DAS PERNAMBUCANAS, 407, GRACAS, Recife, PE, 52011010",RUA DAS PERNAMBUCANAS,407,GRACAS,52011010,Recife,PE,-8.0507339,-34.9022743
261160,4231074,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0855585,-34.8944847296
261160,4237161,"RUA DOM SEBASTIAO LEME, 81, GRACAS, Recife, PE, 52011160",RUA DOM SEBASTIAO LEME,81,GRACAS,52011160,Recife,PE,-8.0487252,-34.9024933
261160,4242424,"RUA SILVEIRA LOBO, 254, POCO, Recife, PE, 52061030",RUA SILVEIRA LOBO,254,POCO,52061030,Recife,PE,-8.0304778,-34.9231356
261160,4248511,"AV GOVERNADOR AGAMENON MAGALHAES, 4760, PAISSANDU, Recife, PE, 52010075",AV GOVERNADOR AGAMENON MAGALHAES,4760,PAISSANDU,52010075,Recife,PE,-8.0649869,-34.8981573051
261160,4248686,"RUA JOAO FERNANDES VIEIRA, 645, BOA VISTA, Recife, PE, 50050245",RUA JOAO FERNANDES VIEIRA,645,BOA VISTA,50050245,Recife,PE,-8.0519641,-34.8938432
261160,4254252,"R REAL DA TORRE, 419, MADALENA, Recife, PE, 50610000",R REAL DA TORRE,419,MADALENA,50610000,Recife,PE,-8.0533524,-34.9090706
261160,4254406,"AV MANOEL GONCALVES DA LUZ, 141, BONGI, Recife, PE, 50751200",AV MANOEL GONCALVES DA LUZ,141,BONGI,50751200,Recife,PE,-8.0749448,-34.9183687
261160,4259130,"ESTRADA DO BARBALHO, 741, IPUTINGA, Recife, PE, 50800290",ESTRADA DO BARBALHO,741,IPUTINGA,50800290,Recife,PE,-8.0329547,-34.9401994
261160,4261836,"RUA AFONSO PENA, 207, SANTO AMARO, Recife, PE, 50050130",RUA AFONSO PENA,207,SANTO AMARO,50050130,Recife,PE,-8.05366145,-34.8878610482
261160,4261917,"AV DOUTOR MALAQUIAS, 190, GRACAS, Recife, PE, 52050060",AV DOUTOR MALAQUIAS,190,GRACAS,52050060,Recife,PE,-8.0386858,-34.9020334485
261160,4262476,"AV CAXANGA, 3168, IPUTINGA, Recife, PE, 50721000",AV CAXANGA,3168,IPUTINGA,50721000,Recife,PE,-8.0428061,-34.9344045
261160,4262514,"AV CONSELHEIRO ROSA E SILVA, 651, GRACAS, Recife, PE, 52050225",AV CONSELHEIRO ROSA E SILVA,651,GRACAS,52050225,Recife,PE,-8.0455558,-34.89729685
261160,4262573,"AV ENGENHEIRO DOMINGOS FERREIRA, 3296, BOA VIAGEM, Recife, PE, 51020040",AV ENGENHEIRO DOMINGOS FERREIRA,3296,BOA VIAGEM,51020040,Recife,PE,-8.1177517,-34.8970993
261160,4262662,"AV CONDE DA BOA VISTA, 150, BOA VISTA, Recife, PE, 50060004",AV CONDE DA BOA VISTA,150,BOA VISTA,50060004,Recife,PE,-8.0611803,-34.8828388086
261160,4262735,"AV CONSELHEIRO ROSA E SILVA, 2041, TAMARINEIRA, Recife, PE, 52050020",AV CONSELHEIRO ROSA E SILVA,2041,TAMARINEIRA,52050020,Recife,PE,-8.0332206,-34.9034907
261160,4262840,"R PADRE LEMOS, 78, CASA AMARELA, Recife, PE, 52070200",R PADRE LEMOS,78,CASA AMARELA,52070200,Recife,PE,-8.0260812,-34.9177153
261160,4263375,"AV NORTE MIGUEL ARRAES DE ALENCAR, 2944, ENCRUZILHADA, Recife, PE, 52041080",AV NORTE MIGUEL ARRAES DE ALENCAR,2944,ENCRUZILHADA,52041080,Recife,PE,-8.0348433,-34.8954752
261160,4263456,"AV SANTOS DUMONT, 458, AFLITOS, Recife, PE, 52050035",AV SANTOS DUMONT,458,AFLITOS,52050035,Recife,PE,-8.0371511,-34.8980738
261160,4263650,"R DO ESPINHEIRO, 592, ESPINHEIRO, Recife, PE, 52020025",R DO ESPINHEIRO,592,ESPINHEIRO,52020025,Recife,PE,-8.0437411799,-34.8934149742
261160,4263855,"R JEAN EMILE FAVRE, 1168, IPSEP, Recife, PE, 51190450",R JEAN EMILE FAVRE,1168,IPSEP,51190450,Recife,PE,-8.1111547,-34.9199946
261160,4263960,"AVENIDA ROSA E SILVA, 1206, AFLITOS, Recife, PE, 50100060",AVENIDA ROSA E SILVA,1206,AFLITOS,50100060,Recife,PE,-8.0503678,-34.89789
261160,4263987,"R JOSE OSORIO, 270, MADALENA, Recife, PE, 50610280",R JOSE OSORIO,270,MADALENA,50610280,Recife,PE,-8.0531416,-34.9069521
261160,4264002,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0855585,-34.8944847296
261160,4268628,"CARNEIRO VILELA, 658, AFLITOS, Recife, PE, 52050033",CARNEIRO VILELA,658,AFLITOS,52050033,Recife,PE,-8.0379557,-34.8977602
261160,4269691,"AV RECIFE, 2323, IPSEP, Recife, PE, 51350670",AV RECIFE,2323,IPSEP,51350670,Recife,PE,-8.1077106,-34.9269695
261160,4269780,"AV CONS AGUIAR, 4074, BOA VIAGEM, Recife, PE, 51021020",AV CONS AGUIAR,4074,BOA VIAGEM,51021020,Recife,PE,-8.1235196,-34.898861
261160,4270185,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0855585,-34.8944847296
261160,4271955,"RUA DAS FRONTEIRAS, 83, BOA VISTA, Recife, PE, 50070170",RUA DAS FRONTEIRAS,83,BOA VISTA,50070170,Recife,PE,-8.0876606,-34.9922762
261160,4273087,"RUA PROF JOSE BRANDAO, 180, BOA VIAGEM, Recife, PE, 51020180",RUA PROF JOSE BRANDAO,180,BOA VIAGEM,51020180,Recife,PE,-8.1128555,-34.8924264
261160,4275322,"RUA DOM BOSCO, 723, BOA VISTA, Recife, PE, 50070070",RUA DOM BOSCO,723,BOA VISTA,50070070,Recife,PE,-8.05986115,-34.8942120127
261160,4275527,"RUA BISPO CARDOSO AIRES, 147, SANTO AMARO, Recife, PE, 50050130",RUA BISPO CARDOSO AIRES,147,SANTO AMARO,50050130,Recife,PE,-8.054,-34.881
261160,4275543,"RUA DO RIACHUELO, 105, BOA VISTA, Recife, PE, 50050400",RUA DO RIACHUELO,105,BOA VISTA,50050400,Recife,PE,-8.06042855,-34.8818053098
261160,4275950,"RUA MINAS GERAIS, 82, ILHA DO LEITE, Recife, PE, 50070400",RUA MINAS GERAIS,82,ILHA DO LEITE,50070400,Recife,PE,-8.06427805,-34.8934409516
261160,4276256,"EST DO ENCANAMENTO, 531, PARNAMIRIM, Recife, PE, 52060210",EST DO ENCANAMENTO,531,PARNAMIRIM,52060210,Recife,PE,-8.0594845761,-34.8922348022
261160,4276302,"AV GOVERNADOR AGAMENON MAGALHAES, 4775, ILHA DO LEITE, Recife, PE, 50070425",AV GOVERNADOR AGAMENON MAGALHAES,4775,ILHA DO LEITE,50070425,Recife,PE,-8.064121,-34.896713075
261160,4277635,"ESTRADA DE BELEM, 1218, CAMPO GRANDE, Recife, PE, 52041760",ESTRADA DE BELEM,1218,CAMPO GRANDE,52041760,Recife,PE,-8.0323211,-34.881138
261160,4278909,"ESTRADA DO ARRAIAL, 3546, CASA AMARELA, Recife, PE, 52070230",ESTRADA DO ARRAIAL,3546,CASA AMARELA,52070230,Recife,PE,-8.0272803,-34.9140157
261160,4284739,"RUA CONS PORTELA, 374, ESPINHEIRO, Recife, PE, 52020185",RUA CONS PORTELA,374,ESPINHEIRO,52020185,Recife,PE,-8.0434431,-34.8965535
261160,4285093,"RUA PROFESSOR AUGUSTO LINS E SILVA, 861, BOA VIAGEM, Recife, PE, 51130030",RUA PROFESSOR AUGUSTO LINS E SILVA,861,BOA VIAGEM,51130030,Recife,PE,-8.1437149,-34.9070938
261160,4285557,"EST DAS UBAIAS, 20, CASA AMARELA, Recife, PE, 52070013",EST DAS UBAIAS,20,CASA AMARELA,52070013,Recife,PE,-8.0256599532,-34.9167823792
261160,4285611,"RUA GOMES TABORDA, 1365, PRADO, Recife, PE, 50720158",RUA GOMES TABORDA,1365,PRADO,50720158,Recife,PE,-8.0556262,-34.9238305
261160,4286669,"AV ENGENHEIRO DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV ENGENHEIRO DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.0956647,-34.8861119
261160,4287797,"RUA DO VEIUGA, 1436, VARZEA, Recife, PE, 50810000",RUA DO VEIUGA,1436,VARZEA,50810000,Recife,PE,-8.054,-34.881
261160,4289161,"RUA ANTENOR NAVARRO, 69, GRACAS, Recife, PE, 50100060",RUA ANTENOR NAVARRO,69,GRACAS,50100060,Recife,PE,-8.032369,-34.90223658
261160,4289455,"R GOMES TABORDA, 801, PRADO, Recife, PE, 50720158",R GOMES TABORDA,801,PRADO,50720158,Recife,PE,-8.0569422,-34.9189111
261160,4289633,"RUA CAPIAO TEMUDO, 230, CABANGA, Recife, PE, 50090290",RUA CAPIAO TEMUDO,230,CABANGA,50090290,Recife,PE,-8.054,-34.881
261160,4290194,"RUA JOSE ADERBAL CHAVES, 78, BOA VIAGEM, Recife, PE, 51111030",RUA JOSE ADERBAL CHAVES,78,BOA VIAGEM,51111030,Recife,PE,-8.054,-34.881
261160,4292308,"R DA SOLEDADE, 369, SOLEDADE, Recife, PE, 50070040",R DA SOLEDADE,369,SOLEDADE,50070040,Recife,PE,-8.0570167,-34.8900837961
261160,4293541,"R RIBEIRO DE BRITO, 928, BOA VIAGEM, Recife, PE, 51021310",R RIBEIRO DE BRITO,928,BOA VIAGEM,51021310,Recife,PE,-8.1227675,-34.9046827
261160,4294408,"AV GENERAL SAN MARTIN, 2295, CORDEIRO, Recife, PE, 50630060",AV GENERAL SAN MARTIN,2295,CORDEIRO,50630060,Recife,PE,-8.0715211,-34.9289338
261160,4296885,"R VISCONDE DE JEQUITINHONHA, 1144, BOA VIAGEM, Recife, PE, 51030020",R VISCONDE DE JEQUITINHONHA,1144,BOA VIAGEM,51030020,Recife,PE,-8.1313758,-34.9030027
261160,4300394,"AV JOSE GONCALVES DE MEDEIROS, 149, MADALENA, Recife, PE, 50720575",AV JOSE GONCALVES DE MEDEIROS,149,MADALENA,50720575,Recife,PE,-8.054,-34.881
261160,4303512,"R VISCONDE DE ITAPARICA, 25, TORRE, Recife, PE, 50710090",R VISCONDE DE ITAPARICA,25,TORRE,50710090,Recife,PE,-8.0424292,-34.9097309
261160,4303539,"RUA CLOTILDE DE OLIVEIRA, 76, CORDEIRO, Recife, PE, 50630090",RUA CLOTILDE DE OLIVEIRA,76,CORDEIRO,50630090,Recife,PE,-8.0525211,-34.9221244
261160,4304888,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0856547,-34.8941426
261160,4306899,"R PADRE ROMA, 120, TAMARINEIRA, Recife, PE, 52050150",R PADRE ROMA,120,TAMARINEIRA,52050150,Recife,PE,-8.033257,-34.9045967
261160,4307364,"R JOSE DE ALENCAR, 44, BOA VISTA, Recife, PE, 50070075",R JOSE DE ALENCAR,44,BOA VISTA,50070075,Recife,PE,-8.06144715,-34.8893269224
261160,4310519,"RUA ANTONIO PASSOS, 280, BOA VIAGEM, Recife, PE, 51030040",RUA ANTONIO PASSOS,280,BOA VIAGEM,51030040,Recife,PE,-8.1362012,-34.9053033
261160,4311965,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0856547,-34.8941426
261160,4318447,"PC DO DERBY, 37, DERBY, Recife, PE, 52010140",PC DO DERBY,37,DERBY,52010140,Recife,PE,-8.0567328,-34.8983081
261160,4322002,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0856547,-34.8941426
261160,4322819,"AV GOVERNADOR AGAMENON MAGALHAES, 4760, PAISSANDU, Recife, PE, 52010075",AV GOVERNADOR AGAMENON MAGALHAES,4760,PAISSANDU,52010075,Recife,PE,-8.0643958,-34.8981573051
261160,4324323,"PC MIGUEL DE CERVANTES, 60, ILHA DO LEITE, Recife, PE, 50070525",PC MIGUEL DE CERVANTES,60,ILHA DO LEITE,50070525,Recife,PE,-8.06652465,-34.8938381955
261160,4325060,"AV CONSELHEIRO AGUIAR, 2420, BOA VIAGEM, Recife, PE, 51020020",AV CONSELHEIRO AGUIAR,2420,BOA VIAGEM,51020020,Recife,PE,-8.1107249,-34.8917274341
261160,4325990,"EST DOS REMEDIOS, 2128, MADALENA, Recife, PE, 50720715",EST DOS REMEDIOS,2128,MADALENA,50720715,Recife,PE,-8.062658,-34.883256
261160,4328388,"AV DOUTOR JOSE RUFINO, 2249, BARRO, Recife, PE, 50780300",AV DOUTOR JOSE RUFINO,2249,BARRO,50780300,Recife,PE,-8.0899634,-34.9342647
261160,4329058,"R DOMINGOS JOSE MARTINS, 75, RECIFE, Recife, PE, 50030200",R DOMINGOS JOSE MARTINS,75,RECIFE,50030200,Recife,PE,-8.0618862,-34.8717666
261160,4329988,"RUA MAJOR MARIO PORTELA, 279, MUSTARDINHA, Recife, PE, 50760090",RUA MAJOR MARIO PORTELA,279,MUSTARDINHA,50760090,Recife,PE,-8.0691191,-34.9169246084
261160,4333616,"AV ENGENHEIRO DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV ENGENHEIRO DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.0956647,-34.8861119
261160,4336909,"PC DA LIBERDADE, 34, COQUEIRAL, Recife, PE, 50791011",PC DA LIBERDADE,34,COQUEIRAL,50791011,Recife,PE,-8.0908420653,-34.9648475647
261160,4338510,"R REAL DA TORRE, 637, MADALENA, Recife, PE, 50610000",R REAL DA TORRE,637,MADALENA,50610000,Recife,PE,-8.0512778,-34.9086457
261160,4344278,"AV DOUTOR MALAQUIAS, 204, GRACAS, Recife, PE, 52050060",AV DOUTOR MALAQUIAS,204,GRACAS,52050060,Recife,PE,-8.03895065,-34.90282005
261160,4345142,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.08649005,-34.8952487839
261160,4346998,"R SEMPRE VIVA, 50, CASA AMARELA, Recife, PE, 52070350",R SEMPRE VIVA,50,CASA AMARELA,52070350,Recife,PE,-8.0243926,-34.9184552
261160,4347234,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51111060",AV REPUBLICA DO LIBANO,251,PINA,51111060,Recife,PE,-8.08649005,-34.8952487839
261160,4348311,"RUA DO CHACON, 274, CASA FORTE, Recife, PE, 52061400",RUA DO CHACON,274,CASA FORTE,52061400,Recife,PE,-8.038869,-34.9197623
261160,4349148,"REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.08628445,-34.8946325476
261160,4349199,"RUA VIS DO LIVRAMENTO, 210, DERBY, Recife, PE, 52010065",RUA VIS DO LIVRAMENTO,210,DERBY,52010065,Recife,PE,-8.0584647795,-34.8997020721
261160,4355881,"AV ANTONIO DE GOES, 275, PINA, Recife, PE, 51110000",AV ANTONIO DE GOES,275,PINA,51110000,Recife,PE,-8.08723,-34.88504
